Datum,EUR_USD_Kurs_return_5d,EUR_CHF_Kurs_return_5d,EUR_GPB_Kurs_return_5d,EUR_TRY_Kurs_return_5d
2023-02-28,-0.7466399821334696,0.9436094088979294,-1.3450705948669681,-0.6358486495446878
2023-03-01,-0.7808522903151592,1.195884428363549,-0.0507617946236752,-0.5932505480585009
2023-03-02,0.7016810642247282,2.0323752823811305,1.3780206472033365,0.01909716080543738
2023-03-03,0.04024310604539377,1.2489949587773639,1.0586457484420042,-0.28441431228364505
2023-03-06,0.7929138860425675,0.5054475329839581,0.16775787294986777,0.04572097423430422
2023-03-07,0.849934399678717,0.306283043932153,1.7646323667565278,0.02442192349121076
2023-03-08,-0.26766766758981364,-0.25137752541290126,2.5714742162588404,-0.37493527794179243
2023-03-09,-1.2598246048588155,-1.233922338068473,0.7056524392847427,-0.7742924793747956
2023-03-10,-0.1422225375902847,-1.3799762967064637,0.2686131041376568,-0.23649144811168465
2023-03-13,0.6332564478613488,-1.8314158052238885,0.3022315145335865,0.16819051600709184
2023-03-14,0.4051743933167507,-2.0438579268791472,-1.261024568877144,0.14689146526399838
2023-03-15,1.9333241587655576,-1.658806581378991,-1.5972086728364407,0.7379401233848429
2023-03-16,0.3823661878622909,-0.8621486251717702,-2.454478137932648,-0.028825703366523042
2023-03-17,0.33674977695337127,-0.0920459341714572,-2.0678664183794564,-0.028825703366523042
2023-03-20,-0.028181510317985648,1.2091620609670028,-1.4795442364506868,-0.2311666854259113
2023-03-21,-0.03958561304521555,2.417426627881287,-1.4123074156588276,-0.25779049885477817
2023-03-22,0.5078113178618198,1.6606015694844276,-0.23566305180128852,0.03507144886275746
2023-03-23,3.1079467396702376,1.5145476108464373,1.731013956360598,1.2384678158475404
2023-03-24,2.389488267854754,0.996719939311744,1.1763101848277584,0.9349563427584578
2023-03-27,1.078016454223315,0.08056328967344054,0.7392708496806725,0.3758562607522536
2023-03-28,0.952571324223786,-0.8887038903786776,1.1595009796297935,0.3332581592660665
2023-03-29,0.7130851669519581,0.7046120220357632,-0.286090667395183,0.21611338017905227
2023-03-30,-0.26766766758981364,-0.012380138550735175,-0.7399392077402337,-0.1406457197677639
2023-03-31,0.7472974751336479,0.45233700257014336,-0.21885384660332366,0.35988197269493344
2023-04-03,0.27972926331722175,0.2531725135183383,0.03328423136614901,0.09896860109203802
2023-04-04,1.1236328651322347,0.9834423067082904,-0.03395258942571036,0.4983258025250412
